ALEAT,ID,OBJ,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31_P,VT,V1_P,V2_P,V3_P,V4_P,V5_P,V6_P,V7_P,V8_P,V9_P,V10_P,V11_P,V12_P,V13_P,V14_P,V15_P,V16_P,V17_P,V18_P,V19_P,V20_P,V21_P,V22_P,V23_P,V24_P,V25_P,V26_P,V27_P,V28_P,V29_P,V30_P,V31_P
0.025591817,258654576,NO,0,0,0,0,0,0,0,0,0,0,0.446342,0.113977,0,0,0,0.030085,0,0.193621,0.016603,0.065164,0.036893,0,0.019828,0.279489,0,0,0,0,0.01763,0,0.010583,1.230215,0,0,0,0,0,0,0,0,0,0,0.362816,0.092648,0,0,0,0.024455,0,0.157388,0.013496,0.05297,0.029989,0,0.016118,0.227187,0,0,0,0,0.014331,0,0.008603
0.025592799,278624328,NO,0,13.231089,0,0,1.748015,0,0,0,13.861879,0,2.119161,14.503607,0,0,0,1.058428,0.07052,70.974847,14.96289,20.360443,8.568519,0.048829,0.896541,49.20254,0,0,0,0,1309.022227,0,2.328443,1522.957978,0,0.008688,0,0,0.001148,0,0,0,0.009102,0,0.001391,0.009523,0,0,0,0.000695,0.000046,0.046603,0.009825,0.013369,0.005626,0.000032,0.000589,0.032307,0,0,0,0,0.859526,0,0.001529
0.025599168,265970358,SI,0,0,0,5.512661,1.319687,0,0,0,0.01397,0,0.133291,0.892017,0,0,0,0,0,2.881153,35.659769,1.613181,0.691587,4.220396,2.613443,1.078726,0,0,0,0,112.696162,0,3.494752,172.820795,0,0,0,0.031898,0.007636,0,0,0,0.000081,0,0.000771,0.005162,0,0,0,0,0,0.016671,0.20634,0.009334,0.004002,0.024421,0.015122,0.006242,0,0,0,0,0.652098,0,0.020222
0.025612877,276319049,NO,0,0.087063,0,1.406793,89.645277,2.264054,0,0,14.913766,0,5.412392,39.548099,8.362447,0,0,1.089593,0.496171,148.961841,124.410094,54.190049,39.048641,0.072943,242.415181,50.642059,0.092406,0,0,0,3726.808435,0,18.927749,4568.795053,0,0.000019,0,0.000308,0.019621,0.000496,0,0,0.003264,0,0.001185,0.008656,0.00183,0,0,0.000238,0.000109,0.032604,0.02723,0.011861,0.008547,0.000016,0.053059,0.011084,0.00002,0,0,0,0.815709,0,0.004143
0.025624229,266379168,NO,0,0,0,1.016235,29.169569,0.393718,0,0,73.310133,0.015601,1.37671,14.117111,0,0,0,1.221677,0.147993,43.37303,36.813738,15.338145,15.892592,0.384825,36.065859,686.367524,1.241829,0,0,0,492.098288,0,8.500601,1456.845178,0,0,0,0.000698,0.020022,0.00027,0,0,0.050321,0.000011,0.000945,0.00969,0,0,0,0.000839,0.000102,0.029772,0.025269,0.010528,0.010909,0.000264,0.024756,0.471133,0.000852,0,0,0,0.337784,0,0.005835
0.025629195,334205771,SI,82.5985,904.957615,0.014725,60.653102,55157.30583,0.137845,0,0,44.129487,0,651.743783,1299.526738,21.900025,0,0,3.699337,0.217568,261.483121,7069.058281,39.175454,1063.029281,21.135362,11708.28092,1436.156215,147.480132,0,0,0,25157.5208,0.000288,197.061112,105327.2655,0.000784,0.008592,0,0.000576,0.523675,0.000001,0,0,0.000419,0,0.006188,0.012338,0.000208,0,0,0.000035,0.000002,0.002483,0.067115,0.000372,0.010093,0.000201,0.111161,0.013635,0.0014,0,0,0,0.238851,0,0.001871
0.025631942,264371024,SI,0,0.017137,0,16.777376,21.178768,0.639723,0,0,5.053191,0,4.350526,14.697027,0.4908,0,0,0.468755,2.373524,84.827956,67.536888,38.121192,51.54899,0.949965,85.102395,124.702907,0.5155,0,0,0.010985,359.270804,0,6.380462,885.014871,0,0.000019,0,0.018957,0.02393,0.000723,0,0,0.00571,0,0.004916,0.016607,0.000555,0,0,0.00053,0.002682,0.095849,0.076312,0.043074,0.058246,0.001073,0.096159,0.140905,0.000582,0,0,0.000012,0.405949,0,0.007209
0.025636687,10018299,SI,0,0.049812,0,55.889285,27.754056,0,0,0,15.562277,0.17436,1.766525,18.611554,0.467256,0,0,0.565205,0.281239,745.708762,65.542574,26.072553,16.207577,0,8.71694,2379.563685,0,0,0,0.002362,1055.284313,0,3.520521,4421.740856,0,0.000011,0,0.01264,0.006277,0,0,0,0.003519,0.000039,0.0004,0.004209,0.000106,0,0,0.000128,0.000064,0.168646,0.014823,0.005896,0.003665,0,0.001971,0.538151,0,0,0,0.000001,0.238658,0,0.000796
0.025649895,262816069,SI,6.341385,324.434992,0.00063,500.975951,1822.566849,1.572765,0,0,136.384061,0,35.049636,57.988745,0.001539,0,0,4.737867,2.804668,245.125089,757.613673,158.786817,259.418643,24.266082,921.088724,552.197521,0,0,0,0,14743.31065,0.05873,485.498012,21040.22303,0.000301,0.01542,0,0.02381,0.086623,0.000075,0,0,0.006482,0,0.001666,0.002756,0,0,0,0.000225,0.000133,0.01165,0.036008,0.007547,0.01233,0.001153,0.043778,0.026245,0,0,0,0,0.70072,0.000003,0.023075
0.025659611,279427902,NO,530.550409,132.347096,0,94.613737,893.918214,17.839203,0,0,3173.943505,0.146762,207.783648,220.179615,2895.003242,0,0,9.083232,49.251385,1113.052412,2438.280101,351.639331,306.838695,1.107497,24786.36156,2289.359952,5.813627,0,0,0,43558.37194,0,264.888252,83340.37341,0.006366,0.001588,0,0.001135,0.010726,0.000214,0,0,0.038084,0.000002,0.002493,0.002642,0.034737,0,0,0.000109,0.000591,0.013356,0.029257,0.004219,0.003682,0.000013,0.297411,0.02747,0.00007,0,0,0,0.522656,0,0.003178
0.025661698,278150282,NO,0.856226,0.419223,0.013373,67.68592,18.425556,0.78801,0,0,19.831584,0,32.910891,10.063255,0,0,0.057524,3.268332,1.059738,48.278885,231.446359,25.579622,18.225191,0.437587,770.059932,859.891666,0.03771,0,0,0,4661.813276,0,7.367666,6778.517526,0.000126,0.000062,0.000002,0.009985,0.002718,0.000116,0,0,0.002926,0,0.004855,0.001485,0,0,0.000008,0.000482,0.000156,0.007122,0.034144,0.003774,0.002689,0.000065,0.113603,0.126855,0.000006,0,0,0,0.687733,0,0.001087
0.025679522,268094460,NO,715.727257,0,0.000346,38.256644,78.606609,0.865519,0,0,83.38766,0,265.348451,20.346452,10.092513,0,0,0.399173,2.709592,69.129161,368.258589,36.852652,43.389853,0,343.788792,58.688075,0.102456,0,0,0.002275,1222.735018,0,27.718863,3386.40595,0.211353,0,0,0.011297,0.023212,0.000256,0,0,0.024624,0,0.078357,0.006008,0.00298,0,0,0.000118,0.0008,0.020414,0.108746,0.010883,0.012813,0,0.10152,0.01733,0.00003,0,0,0.000001,0.361072,0,0.008185
0.025682152,268009503,SI,0,0,0,0,0,0,0,0,0,0,0.059687,2.710741,0.000757,0,0,0.066226,0,15.323363,0.113869,21.775,1.404696,0,0.836774,93.046945,0,0,0,0,0.406997,0,0.637301,136.382356,0,0,0,0,0,0,0,0,0,0,0.000438,0.019876,0.000006,0,0,0.000486,0,0.112356,0.000835,0.159661,0.0103,0,0.006136,0.682251,0,0,0,0,0.002984,0,0.004673
0.025685281,272614228,SI,0,0,0,1.693762,16.092479,0.439175,0,0,1.137345,0.00715,30.917178,21.633654,0.000292,0,0,4.967311,1.068163,94.102736,99.968918,34.719914,16.248336,0,252.604568,450.411864,0.010232,0,0,0,1826.873919,0,1.278853,2854.175849,0,0,0,0.000593,0.005638,0.000154,0,0,0.000398,0.000003,0.010832,0.00758,0,0,0,0.00174,0.000374,0.03297,0.035025,0.012165,0.005693,0,0.088504,0.157808,0.000004,0,0,0,0.640071,0,0.000448
0.025695789,8552940,NO,0,8.178945,0,20.611425,0.062521,0,0,0,0.185858,0,2.554192,37.749246,0.027822,0,0,0.871166,3.446301,133.407889,2.934443,2.56497,0.037579,0,7.287795,751.736383,0,0,0,0,48.318444,0,0.031044,1020.006023,0,0.008019,0,0.020207,0.000061,0,0,0,0.000182,0,0.002504,0.037009,0.000027,0,0,0.000854,0.003379,0.130791,0.002877,0.002515,0.000037,0,0.007145,0.736992,0,0,0,0,0.047371,0,0.00003
0.025699356,266278975,NO,0,0.016048,0,10.595216,4.564378,0.015917,0,0,0.021055,0,18.524119,8.52584,0.44596,0,0,0.607023,1.122411,14.475084,15.138952,35.927453,5.815274,0,39.71489,304.406234,0,0,0,0,304.48521,0,0.08222,764.483284,0,0.000021,0,0.013859,0.005971,0.000021,0,0,0.000028,0,0.024231,0.011152,0.000583,0,0,0.000794,0.001468,0.018934,0.019803,0.046996,0.007607,0,0.05195,0.398186,0,0,0,0,0.398289,0,0.000108
0.025704219,334244039,SI,0,305.455951,0,472.726108,288.850575,1.321868,154.981934,0,120.715395,0,7.63911,37.68425,1.180163,0,0,3.254247,0,685.223811,156.344314,48.276547,190.378391,0.204402,3144.272002,780.761787,0,0,0,0.50709,1528.638353,0,188.305361,8116.721659,0,0.037633,0,0.058241,0.035587,0.000163,0.019094,0,0.014872,0,0.000941,0.004643,0.000145,0,0,0.000401,0,0.084421,0.019262,0.005948,0.023455,0.000025,0.387382,0.096192,0,0,0,0.000062,0.188332,0,0.0232
0.025710396,273729880,SI,0,2.964426,0,1.39685,40.304565,0.292186,0,0,21.349816,0,5.932608,29.85302,0.136069,0,0,3.109421,14.283782,149.645363,81.786917,80.423752,102.711809,2.783906,908.932634,1032.573884,0.341159,0,0,0.762601,1575.563678,0,8.102056,4063.250502,0,0.00073,0,0.000344,0.009919,0.000072,0,0,0.005254,0,0.00146,0.007347,0.000033,0,0,0.000765,0.003515,0.036829,0.020128,0.019793,0.025278,0.000685,0.223696,0.254125,0.000084,0,0,0.000188,0.387759,0,0.001994
0.025719818,4005591,NO,0,0,0,21.442028,8.517199,0.143625,0,0,47.855354,0,3.855565,20.867665,1.155984,0,0,1.310145,3.534521,153.949551,50.361092,53.833661,29.8474,0,39.984103,1473.209208,0,0,0,0,1465.453511,0,747.857583,4123.178195,0,0,0,0.0052,0.002066,0.000035,0,0,0.011606,0,0.000935,0.005061,0.00028,0,0,0.000318,0.000857,0.037338,0.012214,0.013056,0.007239,0,0.009697,0.357299,0,0,0,0,0.355418,0,0.181379
0.025720393,262696198,NO,0,0.00234,0,0.223524,5.457879,0,0,0,37.274091,0,0.437511,9.055216,0.011747,0,0,4.972952,0.172749,45.156331,34.639842,29.002901,6.217531,23.127301,27.318683,182.509946,0,0,0,0,442.52295,0,0.99658,849.100074,0,0.000003,0,0.000263,0.006428,0,0,0,0.043898,0,0.000515,0.010664,0.000014,0,0,0.005857,0.000203,0.053181,0.040796,0.034157,0.007322,0.027237,0.032174,0.214945,0,0,0,0,0.521167,0,0.001174
0.025726087,278853824,NO,0,0.067261,0,21.919911,36.21856,9.760638,0,0,1.108978,0,11.149263,16.47504,0,0,0,3.140621,0,64.758897,94.466987,19.85654,26.554718,0.137978,58.322425,186.385012,0.276196,0,0,0,2625.347945,0,9.082663,3185.029633,0,0.000021,0,0.006882,0.011371,0.003065,0,0,0.000348,0,0.003501,0.005173,0,0,0,0.000986,0,0.020332,0.02966,0.006234,0.008337,0.000043,0.018311,0.058519,0.000087,0,0,0,0.824277,0,0.002852
0.025729726,279358032,NO,829.298319,0,0,10.742688,546.189301,9.256306,0,0,2622.971824,0,36.843584,269.062355,2428.233048,0,0,12.930445,37.685484,689.675938,1059.37634,218.996097,371.684107,30.028797,4480.564596,8257.526674,3.941603,0,0,0,53606.21736,0.644715,128.303848,75650.17343,0.010962,0,0,0.000142,0.00722,0.000122,0,0,0.034672,0,0.000487,0.003557,0.032098,0,0,0.000171,0.000498,0.009117,0.014004,0.002895,0.004913,0.000397,0.059227,0.109154,0.000052,0,0,0,0.708607,0.000009,0.001696
0.02573909,10692712,NO,0,70.434246,0,73.21101,91.380376,0.699193,0,0,150.361939,0.032884,171.745966,88.776508,1.313741,0,0,17.131329,43.596818,300.337212,347.678583,177.99991,232.493759,26.038241,567.919982,3043.944773,0.046227,0.056881,0,1.451605,5963.931302,0.005334,212.799478,11583.3873,0,0.010308,0,0.013287,0.014811,0.000106,0,0,0.023587,0.000005,0.02565,0.014179,0.000223,0,0,0.003035,0.006514,0.050673,0.056018,0.030509,0.040727,0.003939,0.094979,0.486677,0.000007,0.000012,0,0.000234,1.083098,0.000001,0.04142
0.025740309,275394037,SI,0,2065.876707,0,350.556873,287.042352,2.729692,0,0,21.063489,0,36.46489,1310.568979,0.48308,0,0,80.223252,19.071527,778.114056,143.767651,49.484948,12.299517,0.330972,2686.005188,5893.118295,0.010963,0,0,1.410432,3646.718699,0,9.968984,17395.31055,0,0.118761,0,0.020152,0.016501,0.000157,0,0,0.001211,0,0.002096,0.07534,0.000028,0,0,0.004612,0.001096,0.044731,0.008265,0.002845,0.000707,0.000019,0.15441,0.338776,0.000001,0,0,0.000081,0.209638,0,0.000573
0.02574926,266273570,NO,0,0,0,0,0.467794,0.033723,0,0,14.032913,0,5.896765,5.781996,0,0,0,0.552864,1.405727,15.78655,3.835168,21.095905,6.418364,0,241.074696,106.297181,0,0,0,0,277.035263,0,0.394969,700.109878,0,0,0,0,0.000668,0.000048,0,0,0.020044,0,0.008423,0.008259,0,0,0,0.00079,0.002008,0.022549,0.005478,0.030132,0.009168,0,0.344338,0.151829,0,0,0,0,0.395703,0,0.000564
0.025755298,334477254,NO,0,0.198121,0,1.170199,20.930791,0.243249,0,0,8.905082,0,2.469826,4.357336,0.009732,0,0,0.226132,0,44.544662,31.119746,4.67839,17.492103,0,29.136791,78.776561,0,0,0,0,162.537637,0,824.118596,1230.914954,0,0.000161,0,0.000951,0.017004,0.000198,0,0,0.007235,0,0.002006,0.00354,0.000008,0,0,0.000184,0,0.036188,0.025282,0.003801,0.014211,0,0.023671,0.063998,0,0,0,0,0.132046,0,0.669517
0.025755455,2315371,NO,0,0.055434,0,29.79147,27.084903,0,0,0,22.665195,0,1.333168,18.892286,0.697274,0,0,1.046639,3.4544,80.117965,850.741057,40.046107,19.373357,0.015461,57.795786,579.748312,0,88.368881,0,0,1222.757851,0,8.216695,3052.202241,0,0.000018,0,0.009761,0.008874,0,0,0,0.007426,0,0.000437,0.00619,0.000228,0,0,0.000343,0.001132,0.026249,0.27873,0.01312,0.006347,0.000005,0.018936,0.189944,0,0.028952,0,0,0.400615,0,0.002692
0.025761521,267103881,NO,0,0,0,0,0,0,0,0,0.006229,0,0,0.021172,0,0,0,0.011987,0,0.067709,14.252689,0.091981,0,0,0.018532,0.006503,0,0,0,0,0,0,0,14.476802,0,0,0,0,0,0,0,0,0.00043,0,0,0.001462,0,0,0,0.000828,0,0.004677,0.984519,0.006354,0,0,0.00128,0.000449,0,0,0,0,0,0,0
0.025773362,334086063,SI,7.076249,2.165557,0,12.638845,34.324949,0.094235,0,0,64.570287,0,9.460888,11.199548,0,0,0,4.196515,1.540308,172.16974,76.100975,26.946876,23.497015,0,139.94508,71.658193,0,0,0,0,1259.670807,0,2.121889,1919.377956,0.003687,0.001128,0,0.006585,0.017883,0.000049,0,0,0.033641,0,0.004929,0.005835,0,0,0,0.002186,0.000803,0.089701,0.039649,0.014039,0.012242,0,0.072912,0.037334,0,0,0,0,0.656291,0,0.001106
0.025775247,261204545,NO,0,14.543607,0,81.826261,74.251925,0.631417,0,0,7.269593,0,73.678023,20.698226,3.112194,0,0,8.904354,9.411314,115.551062,217.720109,45.755039,47.369624,1.512936,808.03025,858.773897,0.031824,0.055529,0,0,1794.465978,0,5.601922,4189.195084,0,0.003472,0,0.019533,0.017725,0.000151,0,0,0.001735,0,0.017588,0.004941,0.000743,0,0,0.002126,0.002247,0.027583,0.051972,0.010922,0.011308,0.000361,0.192884,0.204997,0.000008,0.000013,0,0,0.428356,0,0.001337
0.025776212,266876591,NO,179.291303,0.08454,0,0.726103,63.137771,1.488821,0,0,296.857578,0,33.219703,53.593465,147.640553,0,0,12.594853,2.941091,204.919449,250.695952,78.925588,52.818864,0.199033,250.473112,1496.197419,1.136008,0,0,0,3411.707131,0,22.209637,6560.857974,0.027327,0.000013,0,0.000111,0.009623,0.000227,0,0,0.045247,0,0.005063,0.008169,0.022503,0,0,0.00192,0.000448,0.031234,0.038211,0.01203,0.008051,0.00003,0.038177,0.228049,0.000173,0,0,0,0.520009,0,0.003385
0.02577896,273971139,NO,22.253746,96.293131,0.42855,867.664262,164.056011,2.334428,0,0,37.663673,0,10.673039,69.385253,0.006968,0,0,5.268362,56.05278,217.650479,1596.873541,119.057136,251.299994,3.711956,930.952938,452.764657,0.770994,0,0,0,11745.89249,0,34.425428,16685.47981,0.001334,0.005771,0.000026,0.052001,0.009832,0.00014,0,0,0.002257,0,0.00064,0.004158,0,0,0,0.000316,0.003359,0.013044,0.095704,0.007135,0.015061,0.000222,0.055794,0.027135,0.000046,0,0,0,0.703959,0,0.002063
0.025785952,268399123,NO,0,0,0,0.026064,0.064522,0.378086,0,0,0.081958,0,11.174966,3.072014,0,0,0,1.81159,0.219633,12.943958,31.562084,18.032165,6.485502,0,683.06038,91.552847,0.29594,0,0,0,1096.061396,0,60.674914,2017.498019,0,0,0,0.000013,0.000032,0.000187,0,0,0.000041,0,0.005539,0.001523,0,0,0,0.000898,0.000109,0.006416,0.015644,0.008938,0.003215,0,0.338568,0.045379,0.000147,0,0,0,0.543278,0,0.030074
0.025795209,264877517,NO,0.012221,0,0,0.060746,7.779818,0.103137,0,0,11.003282,0,8.769565,13.992805,0,0,0,1.169615,5.283054,129.313166,50.102431,55.065159,6.18218,0.62772,752.318946,173.55046,0.019838,0,0,0,8.345844,0,6.826391,1230.526378,0.00001,0,0,0.000049,0.006322,0.000084,0,0,0.008942,0,0.007127,0.011371,0,0,0,0.00095,0.004293,0.105088,0.040716,0.044749,0.005024,0.00051,0.61138,0.141038,0.000016,0,0,0,0.006782,0,0.005548
0.025797369,279396635,NO,0,0,0,1.180974,17.770547,3.496505,0,0,18.375112,0,64.900189,18.759036,0,0,0,4.08382,1.562613,336.406409,180.45534,47.713871,22.442474,17.821705,2151.574363,3172.768433,0.040729,0,0,0,1354.464378,0,136.708958,7550.525456,0,0,0,0.000156,0.002354,0.000463,0,0,0.002434,0,0.008595,0.002484,0,0,0,0.000541,0.000207,0.044554,0.0239,0.006319,0.002972,0.00236,0.284957,0.420205,0.000005,0,0,0,0.179387,0,0.018106
0.025803247,279272716,SI,0.655074,0,0,0.109091,4.625594,0.362159,0,0,8.654418,0,1.048066,8.496316,0,0,0,2.318318,0.968207,53.620737,22.568843,17.707509,11.422128,0.127071,2450.630331,42.999693,0.038796,0,0,0.058198,330.19789,0,1.538915,2958.147354,0.000221,0,0,0.000037,0.001564,0.000122,0,0,0.002926,0,0.000354,0.002872,0,0,0,0.000784,0.000327,0.018126,0.007629,0.005986,0.003861,0.000043,0.828434,0.014536,0.000013,0,0,0.00002,0.111623,0,0.00052
0.025803293,334383784,SI,1563.381036,314.703749,0.026713,66.222628,476.399879,0.788024,0,0,480.929827,0.369036,37.337854,903.048803,1.323321,0,0,18.78996,8.76044,2000.032192,2164.399667,128.711093,586.602269,150.237355,2355.24167,6505.772943,12.20809,0.004395,0,8.343456,12070.18272,0.036688,206.816305,30060.67011,0.052008,0.010469,0.000001,0.002203,0.015848,0.000026,0,0,0.015999,0.000012,0.001242,0.030041,0.000044,0,0,0.000625,0.000291,0.066533,0.072001,0.004282,0.019514,0.004998,0.07835,0.216421,0.000406,0,0,0.000278,0.401527,0.000001,0.00688
0.02580719,332995857,SI,0,0,0,3.985377,25.592592,0,0,0,1.296899,0,4.637026,8.435684,0.002882,0,0,0.202321,1.49468,24.266028,17.335452,21.689432,4.220105,0.102965,29.896505,228.765034,0,0,0,0,530.155259,0,15.000454,917.078695,0,0,0,0.004346,0.027907,0,0,0,0.001414,0,0.005056,0.009198,0.000003,0,0,0.000221,0.00163,0.02646,0.018903,0.023651,0.004602,0.000112,0.0326,0.24945,0,0,0,0,0.578091,0,0.016357
0.02582893,279215810,NO,0.558092,212.237403,0.828794,368.91062,621.227695,7.758435,0,0,477.97574,271.85698,612.278379,877.53308,2.156167,0,0,14.096284,10.828937,1707.351962,2831.679274,661.250916,666.990138,723.648066,5245.881251,14745.99487,0.909397,0,0,0,113159.9096,235.649193,408.958134,143866.4694,0.000004,0.001475,0.000006,0.002564,0.004318,0.000054,0,0,0.003322,0.00189,0.004256,0.0061,0.000015,0,0,0.000098,0.000075,0.011868,0.019683,0.004596,0.004636,0.00503,0.036464,0.102498,0.000006,0,0,0,0.786562,0.001638,0.002843
0.025830565,266836218,SI,0.000591,0.223048,0,0.084962,1.941384,0.055781,0,0,168.33218,0.012136,32.054264,11.362985,0.000905,0,0,0.502054,0.584336,40.535743,90.018077,17.505269,11.747021,0.06708,47.801195,57.797037,0.080873,0,0,0,805.122188,0,0.148013,1285.977122,0.000001,0.000212,0,0.000081,0.001949,0.000053,0,0,0.163746,0.000012,0.030511,0.021674,0.000001,0,0,0.000848,0.000555,0.081412,0.091142,0.020263,0.020791,0.000287,0.137185,0.144237,0.000341,0,0,0,1.284465,0,0.000232
0.025837739,297674831,SI,0,18.547748,0,9.61217,1.57274,0.782832,0,0,0.096384,0,2.961802,31.934833,0.362232,0,0,0.362384,1.014447,31.660568,23.251291,3.410206,3.094451,0,1318.585548,171.003839,0.000701,0,0,0,2310.924669,0,28.12908,3957.307925,0,0.004687,0,0.002429,0.000397,0.000198,0,0,0.000024,0,0.000748,0.00807,0.000092,0,0,0.000092,0.000256,0.008001,0.005876,0.000862,0.000782,0,0.333203,0.043212,0,0,0,0,0.583964,0,0.007108
0.025846503,278661104,NO,0,0.011222,0,6.197621,52.240562,0.549688,0,0,10.713611,1.295313,15.923193,40.30215,0.00022,0,0,1.594579,47.133074,140.222187,83.466475,41.145133,14.547761,0.009772,99.16246,854.122513,0,0,0,0,2456.491696,0,39.528997,3904.658227,0,0.000003,0,0.001587,0.013379,0.000141,0,0,0.002744,0.000332,0.004078,0.010322,0,0,0,0.000408,0.012071,0.035912,0.021376,0.010537,0.003726,0.000003,0.025396,0.218745,0,0,0,0,0.629118,0,0.010124
0.02584675,276717529,NO,1702.621629,3.248805,0,13.573557,167.684375,0.080782,0,0,22.314129,0,3.01118,32.946821,0.609409,0,0,1.064562,0,565.892185,421.244925,115.776895,20.541511,0.154737,292.158982,104.265132,2.883447,0,0,0,4746.305319,0,33.373745,8249.752127,0.206385,0.000394,0,0.001645,0.020326,0.00001,0,0,0.002705,0,0.000365,0.003994,0.000074,0,0,0.000129,0,0.068595,0.051062,0.014034,0.00249,0.000019,0.035414,0.012639,0.00035,0,0,0,0.575327,0,0.004045
0.025852931,279105490,NO,0.049872,0.002418,0,101.471678,21.03034,0.1986,0,0,6.462929,0,0.955031,14.995831,0.433758,0,0,2.831269,1.552006,46.338845,138.031094,22.861288,7.928908,0,382.556495,133.40618,0.010229,0,0,0,417.721141,0,1.41674,1300.254652,0.000038,0.000002,0,0.07804,0.016174,0.000153,0,0,0.004971,0,0.000734,0.011533,0.000334,0,0,0.002177,0.001194,0.035638,0.106157,0.017582,0.006098,0,0.294217,0.1026,0.000008,0,0,0,0.321261,0,0.00109
0.025856646,278266787,NO,0,0.586525,0,2.315878,152.792661,2.90245,0,0,299.105848,82.735652,190.463078,415.082025,0.90003,0,0,3.318264,0.363792,348.221041,430.851492,57.145083,174.302116,31.795815,522.077491,8418.36626,0,0,0,0,27123.55277,0,26.067219,38282.94549,0,0.000015,0,0.00006,0.003991,0.000076,0,0,0.007813,0.002161,0.004975,0.010842,0.000024,0,0,0.000087,0.00001,0.009096,0.011254,0.001493,0.004553,0.000831,0.013637,0.219899,0,0,0,0,0.708502,0,0.000681
0.025859545,334561554,NO,283.789899,0.079351,0,3.77353,13.027763,3.257369,0,0,14.527026,0,11.294609,39.21487,0.000292,0,0,0.991705,1.163458,1275.242559,210.162352,30.823776,140.087872,6.872299,62.227425,241.165321,0.118816,0,0,0,1439.617064,0,14.889963,3792.327319,0.074833,0.000021,0,0.000995,0.003435,0.000859,0,0,0.003831,0,0.002978,0.010341,0,0,0,0.000262,0.000307,0.336269,0.055418,0.008128,0.03694,0.001812,0.016409,0.063593,0.000031,0,0,0,0.379613,0,0.003926
0.025860869,265510381,SI,0,0.160167,0,7.693844,108.756252,0.654843,0,0,209.781253,0.184052,416.746801,88.193774,0.00468,0,0,3.225347,4.036537,264.999737,165.68925,78.970713,52.52114,9.743716,450.644154,5031.060584,0.016625,0,0,0,3965.637539,0,32.291046,10891.01205,0,0.000015,0,0.000706,0.009986,0.00006,0,0,0.019262,0.000017,0.038265,0.008098,0,0,0,0.000296,0.000371,0.024332,0.015213,0.007251,0.004822,0.000895,0.041378,0.461946,0.000002,0,0,0,0.36412,0,0.002965
0.025872876,334240937,NO,3.068765,4.368883,0,21.034833,154.386895,7.347579,0,0,87.796725,0,1.911214,48.081647,0.044143,0,0,12.95968,23.392907,181.190146,415.613823,124.696912,30.746644,0.041788,62.170307,737.613466,3.065533,0,0,0,4669.35195,0,76.691435,6665.575275,0.00046,0.000655,0,0.003156,0.023162,0.001102,0,0,0.013172,0,0.000287,0.007213,0.000007,0,0,0.001944,0.00351,0.027183,0.062352,0.018708,0.004613,0.000006,0.009327,0.11066,0.00046,0,0,0,0.700517,0,0.011506
0.02587646,276206014,NO,3238.737871,1.092924,0,478.344043,283.090568,2.879713,0,0,178.858389,0,44.477886,119.648116,5.491651,0,0.763283,4.031154,5.96471,1323.508649,963.135497,49.023396,221.161873,34.098789,10831.07435,321.964455,0.836422,0,0,0,33307.97553,0,25.711333,51441.87061,0.062959,0.000021,0,0.009299,0.005503,0.000056,0,0,0.003477,0,0.000865,0.002326,0.000107,0,0.000015,0.000078,0.000116,0.025728,0.018723,0.000953,0.004299,0.000663,0.21055,0.006259,0.000016,0,0,0,0.647488,0,0.0005
0.025883676,258933509,NO,0,0,0,0.013153,0.344059,0,0,0,0,0,1.192059,1.679652,0.000364,0,0,0.057992,2.014181,3.989194,8.301837,3.649921,6.526164,0.0737,7.081753,67.845542,0,0,0,0,895.028468,0,0.695273,998.493312,0,0,0,0.000013,0.000345,0,0,0,0,0,0.001194,0.001682,0,0,0,0.000058,0.002017,0.003995,0.008314,0.003655,0.006536,0.000074,0.007092,0.067948,0,0,0,0,0.896379,0,0.000696
